trade_id,trader_id,ticker,trade_date,trade_time,side,quantity,price,trade_value
T00007284,TRD0025,RELIANCE,2025-08-21,2025-08-21 14:06:00,SELL,371,2307.88,856222.97
T00007285,TRD0025,AMZN,2022-06-03,2022-06-03 09:27:00,SELL,359,427.42,153442.69
T00007286,TRD0025,TSLA,2021-02-18,2021-02-18 14:46:00,BUY,385,324.33,124867.06
T00007287,TRD0025,AAPL,2024-03-13,2024-03-13 10:46:00,SELL,253,1813.95,458928.26
T00007288,TRD0025,HDFCBANK,2024-05-29,2024-05-29 11:21:00,BUY,61,2403.99,146643.26
T00007289,TRD0025,AMZN,2025-05-21,2025-05-21 09:46:00,SELL,377,826.51,311595.46
T00007290,TRD0025,GOOGL,2024-04-29,2024-04-29 09:54:00,SELL,221,964.4,213133.18
T00007291,TRD0025,MSFT,2022-08-04,2022-08-04 10:14:00,BUY,219,2421.22,530246.66
T00007292,TRD0025,MSFT,2022-08-12,2022-08-12 12:29:00,BUY,173,2312.0,399975.28
T00007293,TRD0025,RELIANCE,2025-07-15,2025-07-15 13:26:00,SELL,112,2037.94,228249.61
T00007294,TRD0025,HDFCBANK,2022-09-16,2022-09-16 13:17:00,SELL,189,1306.81,246988.03
T00007295,TRD0025,GOOGL,2022-09-29,2022-09-29 12:35:00,BUY,235,1110.14,260883.32
T00007296,TRD0025,GOOGL,2021-04-15,2021-04-15 13:11:00,BUY,247,611.71,151093.5
T00007297,TRD0025,GOOGL,2024-12-12,2024-12-12 13:08:00,SELL,90,1076.43,96878.82
T00007298,TRD0025,AAPL,2023-12-28,2023-12-28 14:33:00,SELL,123,1975.35,242968.59
T00007299,TRD0025,TSLA,2025-05-06,2025-05-06 11:29:00,BUY,237,1103.47,261523.0
T00007300,TRD0025,TSLA,2023-07-20,2023-07-20 14:16:00,BUY,321,579.65,186066.38
T00007301,TRD0025,RELIANCE,2025-02-05,2025-02-05 10:32:00,BUY,199,2115.07,420899.08
T00007302,TRD0025,MSFT,2024-11-19,2024-11-19 12:17:00,SELL,219,7018.14,1536972.43
T00007303,TRD0025,AAPL,2025-04-01,2025-04-01 11:32:00,SELL,351,2677.36,939753.78
T00007304,TRD0025,GOOGL,2021-03-22,2021-03-22 09:30:00,BUY,319,554.44,176865.12
T00007305,TRD0025,TSLA,2023-03-31,2023-03-31 10:13:00,BUY,112,534.75,59891.69
T00007306,TRD0025,MSFT,2021-09-23,2021-09-23 11:01:00,SELL,395,1639.69,647675.82
T00007307,TRD0025,HDFCBANK,2022-02-15,2022-02-15 10:17:00,SELL,323,1570.79,507366.62
T00007308,TRD0025,MSFT,2024-12-19,2024-12-19 10:25:00,SELL,187,7842.13,1466477.48
T00007309,TRD0025,MSFT,2025-09-23,2025-09-23 10:20:00,SELL,149,9650.75,1437961.76
T00007310,TRD0025,AAPL,2024-07-23,2024-07-23 13:57:00,SELL,121,2121.97,256758.96
T00007311,TRD0025,TSLA,2024-07-09,2024-07-09 09:04:00,BUY,187,754.55,141100.94
T00007312,TRD0025,AAPL,2024-08-28,2024-08-28 14:01:00,BUY,327,2356.87,770696.25
T00007313,TRD0025,TSLA,2022-12-02,2022-12-02 10:09:00,BUY,222,588.54,130656.23
T00007314,TRD0025,TSLA,2023-01-11,2023-01-11 11:27:00,SELL,301,557.6,167838.12
T00007315,TRD0025,AAPL,2024-10-21,2024-10-21 10:07:00,BUY,275,2521.89,693520.07
T00007316,TRD0025,TSLA,2025-05-16,2025-05-16 12:56:00,BUY,204,1038.13,211777.68
T00007317,TRD0025,AMZN,2021-10-21,2021-10-21 11:59:00,BUY,50,660.68,33033.91
T00007318,TRD0025,HDFCBANK,2024-03-14,2024-03-14 11:44:00,SELL,168,2388.95,401343.84
T00007319,TRD0025,AAPL,2024-02-06,2024-02-06 14:35:00,BUY,171,2146.06,366975.55
T00007320,TRD0025,HDFCBANK,2025-10-01,2025-10-01 13:30:00,BUY,388,2574.81,999025.81
T00007321,TRD0025,AAPL,2021-09-17,2021-09-17 13:17:00,SELL,59,1554.47,91713.99
T00007322,TRD0025,HDFCBANK,2025-07-22,2025-07-22 11:37:00,SELL,245,2621.23,642201.54
T00007323,TRD0025,GOOGL,2021-03-05,2021-03-05 13:11:00,BUY,52,530.57,27589.65
T00007324,TRD0025,AAPL,2022-07-15,2022-07-15 13:53:00,BUY,115,1037.68,119332.76
T00007325,TRD0025,RELIANCE,2024-06-24,2024-06-24 11:03:00,BUY,110,1867.27,205399.22
T00007326,TRD0025,HDFCBANK,2025-06-05,2025-06-05 11:26:00,SELL,144,3061.65,440877.56
T00007327,TRD0025,GOOGL,2021-08-12,2021-08-12 13:36:00,SELL,293,586.12,171734.56
T00007328,TRD0025,RELIANCE,2023-11-02,2023-11-02 09:14:00,BUY,207,1622.53,335863.33
T00007329,TRD0025,AMZN,2021-11-29,2021-11-29 09:11:00,SELL,193,667.01,128733.34
T00007330,TRD0025,AAPL,2023-06-05,2023-06-05 11:13:00,SELL,146,1440.29,210281.85
T00007331,TRD0025,TSLA,2021-06-15,2021-06-15 14:07:00,SELL,336,335.89,112859.8
T00007332,TRD0025,RELIANCE,2025-06-05,2025-06-05 11:35:00,BUY,111,2081.87,231087.04
T00007333,TRD0025,RELIANCE,2022-02-22,2022-02-22 14:57:00,SELL,390,1809.6,705745.62
T00007334,TRD0025,HDFCBANK,2022-10-20,2022-10-20 09:10:00,BUY,233,1398.25,325793.26
T00007335,TRD0025,MSFT,2024-11-06,2024-11-06 12:36:00,SELL,212,6388.11,1354279.76
T00007336,TRD0025,MSFT,2024-06-14,2024-06-14 14:02:00,BUY,102,5121.81,522425.11
T00007337,TRD0025,AMZN,2021-11-02,2021-11-02 13:48:00,BUY,280,627.55,175714.37
T00007338,TRD0025,MSFT,2023-11-01,2023-11-01 11:04:00,BUY,66,4546.23,300051.22
T00007339,TRD0025,RELIANCE,2023-02-13,2023-02-13 09:48:00,SELL,53,1909.17,101186.09
T00007340,TRD0025,AMZN,2022-10-14,2022-10-14 10:44:00,BUY,84,428.1,35960.07
T00007341,TRD0025,GOOGL,2023-06-15,2023-06-15 10:34:00,SELL,347,1161.03,402875.99
T00007342,TRD0025,HDFCBANK,2025-03-31,2025-03-31 14:01:00,SELL,94,2993.59,281397.79
T00007343,TRD0025,RELIANCE,2023-06-27,2023-06-27 14:04:00,SELL,214,1716.99,367435.74
T00007344,TRD0025,TSLA,2025-03-24,2025-03-24 09:14:00,SELL,190,1032.11,196100.86
T00007345,TRD0025,AAPL,2021-09-14,2021-09-14 14:53:00,SELL,52,1561.86,81216.79
T00007346,TRD0025,HDFCBANK,2021-02-01,2021-02-01 10:32:00,SELL,212,1296.18,274790.31
T00007347,TRD0025,MSFT,2023-11-21,2023-11-21 11:53:00,SELL,271,4049.72,1097474.27
T00007348,TRD0025,HDFCBANK,2023-10-27,2023-10-27 14:26:00,SELL,148,1984.85,293758.41
T00007349,TRD0025,AAPL,2025-11-05,2025-11-05 14:57:00,SELL,62,3112.23,192958.0
T00007350,TRD0025,GOOGL,2021-10-07,2021-10-07 12:53:00,SELL,273,624.19,170402.94
T00007351,TRD0025,TSLA,2023-03-02,2023-03-02 10:32:00,BUY,130,484.91,63038.8
T00007352,TRD0025,AMZN,2021-07-14,2021-07-14 11:56:00,SELL,299,643.99,192551.99
T00007353,TRD0025,GOOGL,2024-07-26,2024-07-26 09:16:00,SELL,162,1093.4,177130.38
T00007354,TRD0025,MSFT,2021-07-02,2021-07-02 13:09:00,SELL,372,1872.0,696385.41
T00007355,TRD0025,AMZN,2025-04-24,2025-04-24 12:53:00,SELL,173,856.92,148246.53
T00007356,TRD0025,GOOGL,2022-10-26,2022-10-26 11:13:00,SELL,227,987.58,224180.84
T00007357,TRD0025,AAPL,2023-09-21,2023-09-21 14:20:00,SELL,136,1868.18,254072.95
T00007358,TRD0025,RELIANCE,2021-10-04,2021-10-04 09:11:00,BUY,386,1715.62,662229.33
T00007359,TRD0025,HDFCBANK,2022-11-02,2022-11-02 12:43:00,SELL,219,1344.2,294379.84
T00007360,TRD0025,GOOGL,2022-08-30,2022-08-30 14:54:00,SELL,177,1023.31,181126.7
T00007361,TRD0025,TSLA,2023-08-31,2023-08-31 14:06:00,BUY,298,616.27,183648.74
T00007362,TRD0025,AAPL,2025-08-26,2025-08-26 13:02:00,SELL,266,2822.91,750895.29
T00007363,TRD0025,AAPL,2024-05-06,2024-05-06 12:19:00,SELL,186,2024.47,376551.54
T00007364,TRD0025,MSFT,2022-06-21,2022-06-21 10:13:00,BUY,255,2396.38,611076.09
T00007365,TRD0025,AMZN,2024-04-25,2024-04-25 10:13:00,BUY,346,769.13,266118.76
T00007366,TRD0025,TSLA,2021-12-01,2021-12-01 12:00:00,BUY,229,549.36,125802.42
T00007367,TRD0025,MSFT,2024-07-03,2024-07-03 13:22:00,SELL,313,5049.37,1580452.0
T00007368,TRD0025,AMZN,2025-08-13,2025-08-13 11:49:00,BUY,257,880.53,226295.1
T00007369,TRD0025,AAPL,2023-09-15,2023-09-15 10:41:00,BUY,350,1807.85,632747.7
T00007370,TRD0025,HDFCBANK,2022-08-19,2022-08-19 13:39:00,SELL,262,1336.83,350249.37
T00007371,TRD0025,AMZN,2025-05-13,2025-05-13 09:00:00,SELL,109,835.87,91109.67
T00007372,TRD0025,AAPL,2021-06-23,2021-06-23 09:45:00,SELL,306,1581.82,484036.95
T00007373,TRD0025,RELIANCE,2024-04-16,2024-04-16 14:51:00,BUY,111,1715.49,190419.2
T00007374,TRD0025,AAPL,2023-08-22,2023-08-22 12:21:00,BUY,309,1685.43,520796.54
T00007375,TRD0025,GOOGL,2023-12-28,2023-12-28 14:35:00,SELL,215,1060.25,227952.85
T00007376,TRD0025,HDFCBANK,2021-09-30,2021-09-30 13:58:00,BUY,294,1357.3,399047.16
T00007377,TRD0025,TSLA,2022-05-06,2022-05-06 12:54:00,BUY,188,611.53,114968.11
T00007378,TRD0025,AMZN,2023-10-31,2023-10-31 12:40:00,BUY,306,478.24,146341.23
T00007379,TRD0025,GOOGL,2024-07-29,2024-07-29 13:15:00,BUY,278,1092.13,303611.53
T00007380,TRD0025,AMZN,2023-03-06,2023-03-06 13:23:00,BUY,373,560.04,208894.98
T00007381,TRD0025,HDFCBANK,2025-08-19,2025-08-19 14:20:00,BUY,143,2782.84,397946.67
T00007382,TRD0025,RELIANCE,2021-09-10,2021-09-10 13:12:00,BUY,187,1611.87,301420.31
T00007383,TRD0025,GOOGL,2023-09-07,2023-09-07 10:23:00,SELL,306,1014.27,310365.35
T00007384,TRD0025,MSFT,2025-09-09,2025-09-09 09:12:00,SELL,347,10471.19,3633503.6
T00007385,TRD0025,MSFT,2021-02-02,2021-02-02 10:59:00,BUY,117,1378.2,161249.42
T00007386,TRD0025,MSFT,2022-02-03,2022-02-03 09:31:00,BUY,337,1836.64,618947.25
T00007387,TRD0025,TSLA,2022-04-27,2022-04-27 14:51:00,BUY,328,630.82,206907.85
T00007388,TRD0025,TSLA,2023-12-20,2023-12-20 10:32:00,BUY,108,548.57,59245.52
T00007389,TRD0025,HDFCBANK,2021-02-18,2021-02-18 12:05:00,SELL,369,1330.29,490875.75
T00007390,TRD0025,AMZN,2023-12-05,2023-12-05 14:03:00,BUY,387,520.66,201494.08
T00007391,TRD0025,RELIANCE,2023-12-01,2023-12-01 14:37:00,SELL,319,1555.21,496111.72
T00007392,TRD0025,AMZN,2024-01-25,2024-01-25 13:36:00,SELL,348,651.42,226694.93
T00007393,TRD0025,RELIANCE,2025-09-12,2025-09-12 11:10:00,SELL,258,2284.16,589312.28
T00007394,TRD0025,RELIANCE,2024-04-23,2024-04-23 12:33:00,SELL,373,1638.95,611330.2
T00007395,TRD0025,TSLA,2022-06-15,2022-06-15 11:21:00,BUY,273,591.0,161344.19
T00007396,TRD0025,HDFCBANK,2023-02-16,2023-02-16 12:45:00,SELL,284,1480.24,420388.48
T00007397,TRD0025,AAPL,2024-08-12,2024-08-12 14:13:00,SELL,99,2214.05,219190.52
T00007398,TRD0025,GOOGL,2024-01-29,2024-01-29 10:29:00,SELL,359,1040.3,373467.51
T00007399,TRD0025,RELIANCE,2024-10-08,2024-10-08 13:41:00,BUY,105,2348.94,246638.77
T00007400,TRD0025,TSLA,2022-03-21,2022-03-21 14:12:00,BUY,212,757.91,160676.43
T00007401,TRD0025,HDFCBANK,2022-12-14,2022-12-14 12:06:00,BUY,51,1341.69,68426.21
T00007402,TRD0025,GOOGL,2023-12-11,2023-12-11 09:22:00,BUY,363,1099.05,398954.24
T00007403,TRD0025,AAPL,2023-08-02,2023-08-02 14:28:00,BUY,101,1643.71,166014.65
T00007404,TRD0025,MSFT,2025-02-07,2025-02-07 14:12:00,SELL,147,8969.19,1318471.11
T00007405,TRD0025,AAPL,2023-11-07,2023-11-07 12:12:00,SELL,96,2063.61,198106.85
T00007406,TRD0025,HDFCBANK,2023-07-25,2023-07-25 11:51:00,BUY,185,1937.62,358460.3
T00007407,TRD0025,AAPL,2022-12-27,2022-12-27 14:26:00,SELL,208,1188.99,247310.19
T00007408,TRD0025,AMZN,2023-04-04,2023-04-04 10:23:00,SELL,216,531.61,114826.93
T00007409,TRD0025,AAPL,2024-04-16,2024-04-16 09:22:00,BUY,180,2082.87,374916.2
T00007410,TRD0025,TSLA,2025-03-13,2025-03-13 12:55:00,BUY,372,1002.4,372893.16
T00007411,TRD0025,AMZN,2023-01-05,2023-01-05 11:33:00,BUY,225,474.37,106734.18
T00007412,TRD0025,TSLA,2025-10-02,2025-10-02 13:54:00,SELL,246,816.89,200953.72
T00007413,TRD0025,MSFT,2025-11-06,2025-11-06 11:53:00,SELL,237,9145.56,2167497.32
T00007414,TRD0025,MSFT,2023-01-09,2023-01-09 10:57:00,SELL,123,2783.1,342321.12
T00007415,TRD0025,TSLA,2024-11-15,2024-11-15 12:38:00,BUY,274,875.21,239806.95
T00007416,TRD0025,AMZN,2022-08-17,2022-08-17 13:50:00,SELL,194,377.78,73288.56
T00007417,TRD0025,RELIANCE,2021-12-15,2021-12-15 09:02:00,BUY,85,1870.51,158993.57
T00007418,TRD0025,AMZN,2025-08-25,2025-08-25 11:21:00,BUY,262,884.11,231637.81
T00007419,TRD0025,HDFCBANK,2024-02-26,2024-02-26 13:32:00,SELL,252,2293.48,577957.59
T00007420,TRD0025,AAPL,2023-05-10,2023-05-10 13:36:00,BUY,53,1451.4,76923.97
T00007421,TRD0025,AMZN,2023-12-28,2023-12-28 09:06:00,SELL,290,631.88,183245.56
T00007422,TRD0025,AAPL,2024-06-21,2024-06-21 10:23:00,BUY,189,2351.37,444409.76
T00007423,TRD0025,TSLA,2025-08-07,2025-08-07 13:12:00,BUY,203,899.79,182657.92
T00007424,TRD0025,RELIANCE,2024-06-28,2024-06-28 14:41:00,SELL,244,1818.89,443808.09
T00007425,TRD0025,HDFCBANK,2021-08-20,2021-08-20 10:31:00,BUY,292,1290.42,376802.76
T00007426,TRD0025,AMZN,2023-05-22,2023-05-22 10:38:00,SELL,381,474.02,180602.64
T00007427,TRD0025,MSFT,2022-06-27,2022-06-27 10:31:00,BUY,211,2423.53,511364.0
T00007428,TRD0025,MSFT,2024-03-22,2024-03-22 13:56:00,SELL,326,4060.71,1323790.75
T00007429,TRD0025,MSFT,2022-12-14,2022-12-14 13:35:00,SELL,160,3329.62,532738.5
T00007430,TRD0025,AMZN,2022-12-07,2022-12-07 13:23:00,SELL,65,435.73,28322.21
T00007431,TRD0025,AMZN,2023-03-20,2023-03-20 12:42:00,SELL,142,561.5,79733.66
T00007432,TRD0025,HDFCBANK,2025-09-09,2025-09-09 11:48:00,SELL,206,2532.67,521729.69
T00007433,TRD0025,TSLA,2024-02-15,2024-02-15 14:02:00,SELL,118,586.27,69179.79
T00007434,TRD0025,GOOGL,2022-09-27,2022-09-27 14:52:00,BUY,112,1120.23,125465.56
T00007435,TRD0025,AAPL,2025-09-03,2025-09-03 09:55:00,SELL,312,3120.3,973534.34
T00007436,TRD0025,AAPL,2025-09-16,2025-09-16 10:50:00,BUY,397,3230.02,1282319.78
T00007437,TRD0025,TSLA,2023-11-27,2023-11-27 12:20:00,SELL,148,540.85,80045.38
T00007438,TRD0025,HDFCBANK,2025-07-24,2025-07-24 14:46:00,SELL,323,2617.85,845564.06
T00007439,TRD0025,TSLA,2022-07-28,2022-07-28 11:30:00,BUY,364,595.12,216622.63
T00007440,TRD0025,TSLA,2022-11-25,2022-11-25 14:11:00,SELL,353,584.87,206459.93
T00007441,TRD0025,GOOGL,2025-12-16,2025-12-16 11:33:00,SELL,375,847.94,317979.25
T00007442,TRD0025,GOOGL,2024-09-27,2024-09-27 14:20:00,SELL,98,1008.19,98802.64
T00007443,TRD0025,AAPL,2025-05-22,2025-05-22 12:50:00,BUY,89,2830.12,251881.03
T00007444,TRD0025,TSLA,2023-08-28,2023-08-28 10:43:00,BUY,183,605.4,110788.59
T00007445,TRD0025,GOOGL,2025-07-25,2025-07-25 14:47:00,SELL,94,943.93,88729.36
T00007446,TRD0025,AMZN,2025-10-03,2025-10-03 11:18:00,BUY,71,887.63,63021.52
T00007447,TRD0025,AMZN,2025-03-05,2025-03-05 11:23:00,SELL,340,868.88,295419.68
T00007448,TRD0025,HDFCBANK,2022-04-19,2022-04-19 13:00:00,BUY,332,1363.03,452526.0
T00007449,TRD0025,TSLA,2022-09-07,2022-09-07 10:41:00,BUY,152,549.0,83447.9
T00007450,TRD0025,MSFT,2025-05-05,2025-05-05 12:51:00,SELL,347,9174.92,3183698.66
T00007451,TRD0025,HDFCBANK,2023-03-17,2023-03-17 10:16:00,SELL,161,1527.15,245870.39
T00007452,TRD0025,HDFCBANK,2024-12-23,2024-12-23 14:53:00,SELL,127,2930.01,372111.29
T00007453,TRD0025,GOOGL,2023-03-08,2023-03-08 14:45:00,SELL,347,1124.15,390079.75
T00007454,TRD0025,RELIANCE,2024-10-02,2024-10-02 09:46:00,BUY,292,2520.52,735993.02
T00007455,TRD0025,MSFT,2022-04-20,2022-04-20 10:49:00,SELL,239,2096.14,500977.69
T00007456,TRD0025,AMZN,2022-07-08,2022-07-08 10:32:00,SELL,138,351.06,48446.78
T00007457,TRD0025,TSLA,2025-08-19,2025-08-19 11:43:00,SELL,77,860.43,66253.27
T00007458,TRD0025,HDFCBANK,2022-10-27,2022-10-27 10:32:00,BUY,177,1359.74,240673.93
T00007459,TRD0025,TSLA,2023-10-24,2023-10-24 12:44:00,BUY,360,597.25,215011.36
T00007460,TRD0025,GOOGL,2023-03-29,2023-03-29 13:26:00,BUY,277,1135.99,314669.63
T00007461,TRD0025,TSLA,2021-04-21,2021-04-21 10:15:00,SELL,313,369.36,115611.15
T00007462,TRD0025,AMZN,2024-06-11,2024-06-11 09:21:00,SELL,299,803.15,240140.73
T00007463,TRD0025,AAPL,2024-08-22,2024-08-22 10:10:00,SELL,235,2342.93,550588.87
T00007464,TRD0025,MSFT,2021-10-28,2021-10-28 11:52:00,BUY,207,1768.72,366124.14
T00007465,TRD0025,TSLA,2021-09-02,2021-09-02 13:11:00,BUY,278,339.53,94388.48
T00007466,TRD0025,MSFT,2023-06-16,2023-06-16 13:10:00,BUY,352,4120.48,1450408.77
T00007467,TRD0025,TSLA,2022-05-27,2022-05-27 11:04:00,SELL,235,618.51,145349.82
T00007468,TRD0025,AAPL,2023-04-13,2023-04-13 10:03:00,SELL,396,1402.78,555501.06
T00007469,TRD0025,AAPL,2024-11-04,2024-11-04 14:45:00,SELL,230,2601.26,598289.76
T00007470,TRD0025,HDFCBANK,2021-10-01,2021-10-01 12:15:00,BUY,95,1382.35,131323.45
T00007471,TRD0025,RELIANCE,2024-08-23,2024-08-23 09:52:00,BUY,331,2315.06,766284.99
T00007472,TRD0025,AMZN,2024-08-02,2024-08-02 12:58:00,SELL,207,744.1,154027.91
T00007473,TRD0025,GOOGL,2024-01-11,2024-01-11 09:44:00,SELL,351,1017.97,357307.82
T00007474,TRD0025,AMZN,2024-10-17,2024-10-17 09:40:00,SELL,315,808.09,254549.61
T00007475,TRD0025,RELIANCE,2023-01-16,2023-01-16 09:59:00,BUY,107,1649.37,176482.84
T00007476,TRD0025,AMZN,2022-04-13,2022-04-13 09:16:00,BUY,319,467.96,149280.16
T00007477,TRD0025,AAPL,2022-05-23,2022-05-23 14:46:00,BUY,396,1159.44,459137.74
T00007478,TRD0025,GOOGL,2022-11-08,2022-11-08 12:55:00,SELL,97,934.54,90650.7
T00007479,TRD0025,AMZN,2025-04-16,2025-04-16 09:27:00,SELL,309,829.2,256222.39
T00007480,TRD0025,MSFT,2022-08-10,2022-08-10 13:04:00,SELL,377,2361.17,890160.89
T00007481,TRD0025,MSFT,2022-05-12,2022-05-12 12:54:00,BUY,233,2303.63,536744.78
T00007482,TRD0025,HDFCBANK,2024-07-18,2024-07-18 13:11:00,BUY,214,2053.25,439394.47
T00007483,TRD0025,HDFCBANK,2025-06-03,2025-06-03 11:25:00,SELL,113,2954.72,333883.36
T00007484,TRD0025,MSFT,2023-05-31,2023-05-31 12:34:00,BUY,194,3697.86,717384.82
T00007485,TRD0025,AMZN,2022-10-04,2022-10-04 12:42:00,BUY,61,409.9,25003.94
T00007486,TRD0025,RELIANCE,2022-08-08,2022-08-08 11:35:00,BUY,228,1739.72,396655.78
T00007487,TRD0025,GOOGL,2022-08-23,2022-08-23 14:35:00,BUY,93,1039.04,96631.17
T00007488,TRD0025,TSLA,2024-02-28,2024-02-28 14:32:00,BUY,94,614.15,57730.04
T00007489,TRD0025,RELIANCE,2022-04-11,2022-04-11 10:20:00,BUY,179,2067.29,370044.21
T00007490,TRD0025,AAPL,2025-05-28,2025-05-28 12:40:00,BUY,303,2774.78,840759.69
T00007491,TRD0025,MSFT,2021-05-25,2021-05-25 11:56:00,BUY,242,1937.44,468860.19
T00007492,TRD0025,RELIANCE,2025-08-05,2025-08-05 14:17:00,BUY,214,2124.13,454563.91
T00007493,TRD0025,RELIANCE,2022-11-07,2022-11-07 14:53:00,SELL,107,1714.45,183445.84
T00007494,TRD0025,TSLA,2022-01-18,2022-01-18 09:19:00,BUY,121,702.16,84961.4
T00007495,TRD0025,MSFT,2020-12-30,2020-12-30 13:54:00,BUY,105,1447.57,151995.0
T00007496,TRD0025,RELIANCE,2025-01-17,2025-01-17 10:48:00,BUY,116,1944.93,225611.63
T00007497,TRD0025,RELIANCE,2022-12-16,2022-12-16 10:34:00,SELL,358,1689.73,604924.12
T00007498,TRD0025,RELIANCE,2025-09-04,2025-09-04 14:07:00,SELL,185,2374.77,439332.45
T00007499,TRD0025,AMZN,2025-04-29,2025-04-29 13:51:00,SELL,346,848.35,293529.87
T00007500,TRD0025,HDFCBANK,2021-06-15,2021-06-15 13:51:00,BUY,217,1165.51,252915.11
T00007501,TRD0025,TSLA,2024-06-04,2024-06-04 09:38:00,SELL,97,743.45,72114.46
T00007502,TRD0025,RELIANCE,2023-06-15,2023-06-15 09:43:00,SELL,154,1618.19,249201.34
T00007503,TRD0025,TSLA,2024-04-22,2024-04-22 09:54:00,SELL,96,710.6,68217.61
T00007504,TRD0025,TSLA,2025-03-26,2025-03-26 14:29:00,SELL,117,1025.85,120024.3
T00007505,TRD0025,AMZN,2021-11-22,2021-11-22 09:44:00,SELL,99,631.44,62512.62
T00007506,TRD0025,AAPL,2022-08-09,2022-08-09 09:21:00,BUY,309,1230.52,380229.64
T00007507,TRD0025,AMZN,2025-09-02,2025-09-02 09:56:00,BUY,105,877.18,92104.22
T00007508,TRD0025,RELIANCE,2023-04-03,2023-04-03 12:46:00,BUY,367,1922.39,705516.02
T00007509,TRD0025,RELIANCE,2022-02-01,2022-02-01 11:44:00,BUY,355,1720.12,610641.83
T00007510,TRD0025,HDFCBANK,2023-10-11,2023-10-11 11:16:00,SELL,273,2020.53,551605.05
T00007511,TRD0025,RELIANCE,2022-06-17,2022-06-17 12:24:00,SELL,52,1881.34,97829.51
T00007512,TRD0025,MSFT,2022-01-06,2022-01-06 13:28:00,BUY,316,1700.48,537351.17
T00007513,TRD0025,AAPL,2025-05-14,2025-05-14 09:44:00,SELL,386,3029.25,1169289.55
T00007514,TRD0025,RELIANCE,2022-03-22,2022-03-22 13:10:00,BUY,371,2054.0,762032.99
T00007515,TRD0025,GOOGL,2025-09-05,2025-09-05 10:47:00,BUY,164,979.62,160657.36
T00007516,TRD0025,TSLA,2020-12-29,2020-12-29 11:19:00,SELL,353,375.16,132431.75
T00007517,TRD0025,HDFCBANK,2022-07-28,2022-07-28 09:47:00,SELL,386,1370.67,529076.76
T00007518,TRD0025,AMZN,2024-02-07,2024-02-07 12:39:00,SELL,316,671.34,212142.88
T00007519,TRD0025,MSFT,2023-11-20,2023-11-20 11:41:00,BUY,82,4102.82,336431.5
T00007520,TRD0025,AAPL,2021-04-08,2021-04-08 13:30:00,BUY,336,1666.3,559878.26
T00007521,TRD0025,AMZN,2024-07-31,2024-07-31 09:41:00,BUY,229,726.64,166401.21
T00007522,TRD0025,MSFT,2023-06-30,2023-06-30 12:56:00,BUY,316,4611.12,1457114.79
T00007523,TRD0025,HDFCBANK,2022-02-18,2022-02-18 12:24:00,SELL,283,1572.05,444891.52
T00007524,TRD0025,AMZN,2021-10-07,2021-10-07 12:02:00,SELL,347,634.82,220281.75
T00007525,TRD0025,GOOGL,2022-05-30,2022-05-30 14:17:00,BUY,165,850.64,140356.07
T00007526,TRD0025,MSFT,2021-05-21,2021-05-21 13:14:00,BUY,372,1909.9,710484.48
T00007527,TRD0025,HDFCBANK,2025-03-19,2025-03-19 10:15:00,SELL,140,2966.31,415282.92
T00007528,TRD0025,RELIANCE,2025-08-26,2025-08-26 10:39:00,SELL,281,2421.1,680329.97
T00007529,TRD0025,HDFCBANK,2022-11-23,2022-11-23 09:23:00,BUY,156,1343.92,209651.89
T00007530,TRD0025,TSLA,2024-04-02,2024-04-02 14:18:00,BUY,196,688.71,134988.08
T00007531,TRD0025,HDFCBANK,2021-06-17,2021-06-17 09:32:00,SELL,265,1212.57,321330.41
T00007532,TRD0025,AAPL,2025-09-29,2025-09-29 12:10:00,BUY,205,3267.89,669916.91
T00007533,TRD0025,AAPL,2024-07-12,2024-07-12 12:25:00,BUY,60,2074.39,124463.27
T00007534,TRD0025,MSFT,2024-12-23,2024-12-23 09:56:00,SELL,265,7782.92,2062474.57
T00007535,TRD0025,GOOGL,2024-08-30,2024-08-30 13:43:00,SELL,353,1067.68,376889.66
T00007536,TRD0025,AAPL,2025-06-30,2025-06-30 10:12:00,SELL,200,2946.61,589322.31
T00007537,TRD0025,AMZN,2025-08-08,2025-08-08 10:15:00,BUY,283,863.94,244494.06
T00007538,TRD0025,AMZN,2025-02-07,2025-02-07 11:30:00,SELL,136,837.28,113869.56
T00007539,TRD0025,AAPL,2021-04-07,2021-04-07 13:02:00,SELL,340,1700.85,578289.8
T00007540,TRD0025,TSLA,2025-01-08,2025-01-08 09:53:00,SELL,51,998.5,50923.42
T00007541,TRD0025,AMZN,2023-02-13,2023-02-13 09:48:00,BUY,184,452.4,83242.41
T00007542,TRD0025,AAPL,2023-05-02,2023-05-02 12:33:00,SELL,51,1488.09,75892.48
T00007543,TRD0025,GOOGL,2024-07-12,2024-07-12 13:44:00,BUY,377,1163.91,438793.51
T00007544,TRD0025,MSFT,2025-01-01,2025-01-01 14:19:00,BUY,125,8440.35,1055044.31
T00007545,TRD0025,MSFT,2023-03-15,2023-03-15 10:42:00,BUY,375,3047.12,1142668.23
T00007546,TRD0025,RELIANCE,2023-01-09,2023-01-09 13:08:00,SELL,112,1665.64,186552.15
T00007547,TRD0025,AAPL,2024-10-07,2024-10-07 12:23:00,SELL,270,2521.97,680931.38
T00007548,TRD0025,GOOGL,2021-08-09,2021-08-09 12:40:00,SELL,169,602.62,101842.41
